date,symbol,close,y_prob,target,future_return,vol_regime,trend_regime,regime_score
2025-08-08 09:45:00,HINDUNILVR,2498.3,0.4729945,0,-0.0016411543,0,2,0.7319149
2025-08-08 09:00:00,HCLTECH,1477.8,0.4729945,1,0.0004736185,0,2,0.7319149
2025-08-08 09:45:00,BAJAJ-AUTO,8225.5,0.4729945,1,0.0041942596,0,2,0.7319149
2025-08-08 09:50:00,UPL,688.1,0.4729945,0,-0.00552243,1,0,0.1819149
2025-08-08 08:20:00,HEROMOTOCO,4630.4,0.5045181,0,-0.0011661649,1,0,0.2776596
2025-08-11 09:30:00,SBILIFE,1850.8,0.4578564,0,-0.0005403161,0,2,0.9170213
2025-08-11 08:40:00,HDFCLIFE,764.25,0.4578564,1,0.0001963377,0,2,0.8914894
2025-08-11 09:30:00,INDUSINDBK,784.35,0.4578564,0,-0.0021036267,0,2,0.9170213
2025-08-11 09:30:00,TATASTEEL,158.44,0.4578564,0,-0.0012623072,0,2,0.9170213
2025-08-11 09:25:00,DRREDDY,1221.2,0.49423394,0,-0.0009825826,1,1,0.5606383
2025-08-12 09:50:00,BAJFINANCE,852.7,0.5327511,0,0.00011730194,1,0,0.17553191
2025-08-12 09:15:00,ADANIENT,2217.0,0.48881614,0,-0.0003157258,1,0,0.1819149
2025-08-12 09:25:00,NTPC,340.0,0.5045181,1,0.0010293722,1,0,0.17553191
2025-08-12 09:20:00,TECHM,1508.0,0.5045181,1,0.0013926029,1,0,0.16914894
2025-08-12 09:40:00,ADANIENT,2216.2,0.4729945,1,0.0037451982,1,0,0.18829787
2025-08-13 09:55:00,CIPLA,1560.0,0.48881614,1,0.008589745,0,2,0.7510638
2025-08-13 09:45:00,SBIN,820.8,0.5045181,0,0.0,1,0,0.20106383
2025-08-13 09:50:00,TATASTEEL,159.95,0.5045181,0,-0.011441112,1,0,0.20744681
2025-08-13 09:40:00,GRASIM,2742.7,0.5045181,0,0.00010943413,1,1,0.43297872
2025-08-13 09:40:00,TECHM,1506.3,0.5045181,0,-0.0015269518,1,0,0.23297873
2025-08-14 09:35:00,NESTLEIND,1089.0,0.5045181,1,0.001285553,0,2,0.8148936
2025-08-14 09:35:00,HDFCLIFE,788.55,0.4729945,0,0.00012683868,0,2,0.8148936
2025-08-14 09:40:00,NESTLEIND,1089.1,0.4729945,0,-0.0005508661,0,2,0.83404255
2025-08-14 09:35:00,TECHM,1486.7,0.5045181,0,-0.0006726384,1,0,0.26489362
2025-08-14 09:35:00,M&M,3264.5,0.5327511,0,6.1273575e-05,0,0,0.41489363
2025-08-18 06:45:00,ONGC,225.65,0.48881614,1,0.0017726421,0,2,0.7510638
2025-08-18 03:45:00,TCS,3022.3,0.4729945,0,-9.930134e-05,0,2,0.7829787
2025-08-19 09:20:00,HEROMOTOCO,5119.0,0.48881614,0,-0.001054883,0,2,0.8595745
2025-08-19 09:30:00,MARUTI,14251.0,0.48598132,0,0.00014030933,0,2,0.8276596
2025-08-20 09:35:00,SBILIFE,1857.0,0.48881614,1,0.0028541088,0,2,0.7893617
2025-08-20 09:40:00,MARUTI,14211.0,0.5327511,1,0.00063335896,0,0,0.37659574
2025-08-21 07:15:00,TITAN,3615.8,0.4729945,0,-0.0008573532,0,2,0.8148936
2025-08-21 07:20:00,MARUTI,14255.0,0.4578564,0,-0.00035077333,0,2,0.8276596
2025-08-22 09:35:00,ULTRACEMCO,12584.0,0.5327511,0,-0.00031787157,1,0,0.1819149
2025-08-22 09:50:00,HINDUNILVR,2629.3,0.48881614,0,-0.0029284954,0,2,0.7382979
2025-08-25 09:45:00,M&M,3400.2,0.4729945,1,0.0003823042,0,2,0.7446809
2025-08-25 09:20:00,SUNPHARMA,1649.1,0.4729945,1,0.0050936937,0,2,0.7893617
2025-08-26 09:45:00,SBIN,807.1,0.5327511,1,0.00037181377,1,0,0.17553191
2025-08-26 09:35:00,SBILIFE,1816.2,0.5045181,0,-0.0012112856,0,0,0.35106382
2025-08-28 09:40:00,APOLLOHOSP,7727.5,0.5327511,0,-0.00019413233,1,0,0.16914894
2025-08-29 09:35:00,MARUTI,14796.0,0.48881614,1,0.00047314167,0,2,0.77021277
2025-08-29 09:35:00,BAJFINANCE,878.0,0.5327511,0,-0.0011389256,1,0,0.22021277
2025-09-01 09:45:00,SBIN,805.75,0.48881614,1,0.00031030178,0,2,0.8851064
2025-09-01 09:45:00,ADANIPORTS,1335.6,0.5045181,1,0.0055406094,0,2,0.8851064
2025-09-02 06:15:00,COALINDIA,373.7,0.4578564,1,0.0009365082,0,2,0.83404255
2025-09-02 07:15:00,BHARTIARTL,1897.8,0.4578564,0,-0.0014227629,0,2,0.87234044
2025-09-03 09:50:00,TITAN,3690.2,0.4729945,1,0.0013008118,0,2,0.8978723
2025-09-03 09:50:00,INDUSINDBK,767.85,0.4729945,0,-0.0047534704,0,2,0.8978723
2025-09-04 03:45:00,INDUSINDBK,765.35,0.5045181,0,-0.0011105537,1,0,0.34787235
2025-09-04 07:10:00,BAJAJFINSV,2015.0,0.4729945,1,0.004615426,0,2,0.76382977
2025-09-05 08:15:00,HEROMOTOCO,5372.5,0.44271818,1,0.0024197102,0,2,0.95531917
2025-09-08 03:45:00,RELIANCE,1376.6,0.4729945,1,0.0015255213,0,2,0.83404255
2025-09-08 03:45:00,COALINDIA,382.75,0.4578564,1,0.006009102,0,2,0.83404255
2025-09-09 09:50:00,WIPRO,242.8,0.5327511,1,0.020181179,0,2,0.8468085
2025-09-09 09:40:00,TECHM,1498.9,0.48881614,0,-0.0016012192,0,2,0.8212766
2025-09-10 08:50:00,APOLLOHOSP,7913.5,0.4729945,1,0.0008845329,0,2,0.77021277
2025-09-10 08:50:00,HINDUNILVR,2634.3,0.5327511,1,0.0012527704,1,0,0.22021277
2025-09-11 09:25:00,HDFCBANK,967.85,0.4578564,0,-0.000413239,0,2,0.87234044
2025-09-11 09:30:00,HDFCLIFE,774.3,0.45294726,0,-0.00025832653,1,0,0.30957448
2025-09-12 09:05:00,RELIANCE,1393.6,0.4578564,1,0.0007892847,0,2,0.7829787
2025-09-12 06:05:00,RELIANCE,1394.8,0.45294726,0,-7.176399e-05,0,2,0.8787234
2025-09-15 08:00:00,INDUSINDBK,741.25,0.4729945,0,-0.0014165044,0,2,0.8276596
2025-09-15 08:05:00,MARUTI,15300.0,0.4578564,1,0.00065362453,0,2,0.7893617
2025-09-16 09:45:00,BRITANNIA,6201.5,0.48881614,0,-0.013383865,0,2,0.8978723
2025-09-17 08:40:00,ULTRACEMCO,12644.0,0.5045181,1,0.0016608238,1,0,0.2138298
2025-09-17 08:35:00,ADANIENT,2325.2,0.48881614,1,0.0012472868,1,0,0.20744681
2025-09-18 09:30:00,UPL,698.9,0.48881614,0,-7.158518e-05,0,2,0.9170213
2025-09-18 09:30:00,BHARTIARTL,1942.3,0.46325168,0,-0.0013386607,0,2,0.9170213
2025-09-19 09:30:00,COALINDIA,383.75,0.4729945,1,0.0018241405,0,2,0.84042555
2025-09-19 06:35:00,DRREDDY,1319.5,0.4729945,0,0.00022745132,0,2,0.7510638
2025-09-22 09:40:00,BRITANNIA,6053.0,0.48881614,0,0.0002478361,0,2,0.7446809
2025-09-22 09:00:00,TATASTEEL,171.65,0.46325168,0,-0.005243182,0,2,0.7574468
2025-09-23 09:05:00,RELIANCE,1391.5,0.4729945,0,7.18832e-05,0,2,0.7829787
2025-09-23 09:05:00,MARUTI,16097.0,0.4729945,0,-0.00080758333,0,2,0.7829787
2025-09-24 09:45:00,CIPLA,1536.7,0.5045181,1,0.0022776127,0,0,0.33829787
2025-09-24 09:35:00,BAJAJ-AUTO,8842.0,0.4729945,0,-0.0016964674,1,0,0.17553191
2025-09-25 09:35:00,ADANIENT,2495.6,0.48881614,0,-0.0010017753,2,0,0.044680852
2025-09-25 07:25:00,ONGC,228.35,0.5045181,0,-0.00087589025,1,0,0.2393617
2025-09-26 07:15:00,BAJAJ-AUTO,8877.5,0.4578564,0,-0.00016897917,0,2,0.86595744
2025-09-26 09:25:00,HCLTECH,1395.9,0.4729945,0,-0.0004298091,1,2,0.60106385
2025-09-29 06:25:00,SBILIFE,1795.1,0.48881614,0,-5.567074e-05,0,2,0.71276593
2025-09-29 07:40:00,BRITANNIA,5904.5,0.4729945,0,-8.46982e-05,0,2,0.8978723
2025-09-30 09:35:00,DIVISLAB,5698.0,0.48881614,0,-0.0011407733,0,2,0.8595745
2025-09-30 09:15:00,ITC,393.2,0.4729945,1,0.00076293945,0,2,0.86595744
2025-10-01 09:25:00,HDFCBANK,965.05,0.48881614,0,-0.00010359287,0,2,0.9170213
2025-10-01 08:45:00,HINDALCO,765.85,0.48881614,1,0.0005875826,0,2,0.90425533
2025-10-03 09:30:00,WIPRO,234.9,0.48881614,0,-0.00021278858,0,2,0.9680851
2025-10-03 09:25:00,COALINDIA,372.6,0.4729945,1,0.0009393692,0,2,0.95531917
2025-10-06 08:35:00,BRITANNIA,5996.0,0.4578564,1,0.0014176369,0,2,0.87234044
2025-10-06 09:20:00,APOLLOHOSP,7659.5,0.4729945,1,0.0005222559,0,2,0.80851066
2025-10-07 09:35:00,SBIN,865.5,0.5327511,0,-0.0017331243,1,0,0.1819149
2025-10-07 09:30:00,SBIN,866.3,0.5045181,0,-0.0029435158,1,0,0.17553191
2025-10-08 09:30:00,ASIANPAINT,2330.2,0.49423394,0,-0.0010728836,0,2,0.76382977
2025-10-08 09:30:00,ITC,391.3,0.4729945,1,0.001150012,0,2,0.76382977
2025-10-09 09:45:00,BRITANNIA,5876.5,0.5327511,1,0.00740242,0,2,0.9297872
2025-10-09 09:45:00,SBILIFE,1809.8,0.5045181,1,0.007569909,0,2,0.9297872
2025-10-10 09:45:00,SUNPHARMA,1670.5,0.5045181,0,-0.0029332638,0,2,0.8148936
2025-10-10 09:45:00,BRITANNIA,5880.0,0.49423394,1,0.006377578,0,2,0.8148936
2025-10-13 07:25:00,NTPC,339.1,0.4729945,0,0.0,0,2,0.87234044
2025-10-13 09:50:00,DIVISLAB,6548.0,0.5327511,1,0.0009163618,1,0,0.22021277
2025-10-14 09:35:00,TATASTEEL,170.69,0.48881614,0,-0.0011131167,0,2,0.8851064
2025-10-14 09:35:00,HDFCLIFE,743.65,0.4729945,1,0.00040340424,0,2,0.8851064
2025-10-15 09:55:00,KOTAKBANK,429.5,0.48881614,1,0.008381844,0,2,0.8148936
2025-10-15 09:45:00,ASIANPAINT,2372.2,0.5327511,1,0.0030351877,1,0,0.26489362
2025-10-16 09:05:00,ADANIPORTS,1479.8,0.4729945,0,-0.00054067373,0,2,0.86595744
2025-10-16 09:05:00,TECHM,1463.8,0.4729945,0,0.0,0,2,0.86595744
2025-10-17 09:30:00,DIVISLAB,6621.0,0.49423394,0,-0.00037759542,0,2,0.8851064
2025-10-17 09:25:00,HINDALCO,773.1,0.4729945,1,0.00038814545,0,2,0.8851064
2025-10-20 09:35:00,NESTLEIND,1285.3,0.4578564,0,0.00015556812,0,2,0.7765958
2025-10-20 09:45:00,TCS,3011.8,0.4729945,1,0.0032206774,2,0,0.13404256
2025-10-21 08:40:00,ADANIENT,2471.8,0.4362336,1,0.0023869276,0,2,0.9234043
2025-10-21 08:40:00,AXISBANK,1234.2,0.44271818,1,0.002511859,0,2,0.9234043
2025-10-23 09:40:00,M&M,3617.6,0.4729945,1,0.0027365685,0,2,0.7510638
2025-10-23 09:40:00,SUNPHARMA,1686.7,0.49423394,1,0.0049208403,1,0,0.20106383
2025-10-24 09:55:00,COALINDIA,383.6,0.45294726,1,0.004822731,0,2,0.94893616
2025-10-24 07:00:00,CIPLA,1591.1,0.5045181,1,0.0019483566,1,0,0.32234043
2025-10-27 08:55:00,BAJAJ-AUTO,9100.0,0.4729945,0,-0.0005494356,0,2,0.8595745
2025-10-27 09:35:00,HINDALCO,840.9,0.4578564,0,-0.00047570467,0,2,0.7574468
2025-10-28 09:25:00,DRREDDY,1284.4,0.4578564,1,0.004437804,0,2,0.7446809
2025-10-28 09:50:00,INDUSINDBK,799.75,0.4578564,1,0.0040637255,0,2,0.98085105
2025-10-29 09:30:00,APOLLOHOSP,7853.5,0.4729945,1,0.00057303905,0,2,0.7893617
2025-10-29 09:35:00,APOLLOHOSP,7854.0,0.4729945,1,0.0008275509,0,2,0.76382977
2025-10-30 09:35:00,ULTRACEMCO,12040.0,0.48881614,1,0.0009967089,0,2,0.8276596
2025-10-30 09:35:00,DRREDDY,1200.6,0.4729945,1,0.0029984713,0,2,0.8276596
2025-10-31 09:10:00,TATASTEEL,183.04,0.4729945,0,-0.0009287596,0,2,0.79574466
2025-10-31 09:15:00,CIPLA,1505.0,0.5045181,0,-0.0028571486,1,0,0.2393617
2025-11-03 09:40:00,HINDUNILVR,2459.6,0.4729945,0,0.00016260147,0,2,0.7574468
2025-11-03 09:40:00,ASIANPAINT,2514.5,0.4578564,0,-0.0031815767,0,2,0.7574468
2025-11-04 09:55:00,CIPLA,1503.0,0.4729945,1,0.0031936169,0,2,0.8468085
2025-11-04 09:35:00,BAJFINANCE,1056.7,0.4729945,1,0.0003786087,0,2,0.7574468
2025-11-06 07:40:00,MARUTI,15423.0,0.48881614,1,0.0003889799,0,2,0.9361702
2025-11-06 09:45:00,KOTAKBANK,416.8,0.46325168,0,-0.007437587,0,2,0.76382977
2025-11-07 06:15:00,NTPC,324.95,0.44609407,1,0.0010770559,0,2,0.94893616
2025-11-07 06:25:00,CIPLA,1501.9,0.4578564,0,-0.00073236227,0,2,0.8851064
2025-11-10 09:05:00,SUNPHARMA,1698.5,0.4729945,0,-0.00011771917,0,2,0.8531915
2025-11-10 08:15:00,AXISBANK,1224.0,0.5327511,0,-0.0013888478,1,0,0.22659574
2025-11-11 08:20:00,BAJAJFINSV,1983.1,0.4578564,0,-0.0015631914,0,2,0.95531917
2025-11-11 09:10:00,JSWSTEEL,1197.0,0.5327511,0,-0.00016707182,1,2,0.7287234
2025-11-12 09:55:00,CIPLA,1521.0,0.4578564,1,0.0005259514,0,2,0.8148936
2025-11-12 07:25:00,BHARTIARTL,2069.2,0.4729945,1,0.0012081861,0,2,0.8148936
2025-11-13 09:45:00,TITAN,3836.0,0.4729945,0,-0.0007299185,0,2,0.72553194
2025-11-13 09:45:00,SBIN,953.5,0.5327511,1,0.0039328337,1,0,0.17553191
2025-11-14 08:10:00,BAJAJ-AUTO,8820.0,0.4729945,0,0.0,0,2,0.76382977
2025-11-14 08:30:00,BRITANNIA,5790.0,0.4729945,1,0.0008635521,0,2,0.72553194
2025-11-17 08:40:00,SUNPHARMA,1763.1,0.4729945,0,-0.0006238818,0,2,0.8851064
2025-11-17 08:50:00,MARUTI,15881.0,0.4578564,0,0.00012588501,0,2,0.80851066
2025-11-18 09:50:00,DRREDDY,1244.3,0.4729945,1,0.00056254864,0,2,0.72553194
2025-11-18 09:50:00,TATASTEEL,172.37,0.5045181,1,0.003597021,0,0,0.32553193
2025-11-19 09:30:00,HDFCLIFE,761.95,0.4578564,0,-0.0015093088,0,2,0.80851066
2025-11-19 09:35:00,INFY,1540.3,0.4729945,1,0.0006492138,0,2,0.8276596
2025-11-20 09:55:00,ASIANPAINT,2860.0,0.4729945,1,0.0027621984,0,2,0.80212766
2025-11-20 08:55:00,HINDUNILVR,2430.3,0.5327511,0,-0.0010698438,1,0,0.31595746
2025-11-21 09:30:00,HDFCBANK,998.3,0.5045181,0,-0.00070118904,0,0,0.31914893
2025-11-21 09:45:00,TITAN,3902.0,0.48881614,1,0.0053049326,1,0,0.15638298
2025-11-24 09:30:00,ADANIENT,2395.1,0.48881614,1,0.0027973652,1,0,0.2393617
2025-11-24 09:25:00,BRITANNIA,5810.5,0.48881614,1,0.0012047291,1,0,0.20744681
2025-11-25 09:40:00,TATASTEEL,166.25,0.4729945,0,-0.0005413294,0,2,0.72553194
2025-11-25 09:40:00,SHREECEM,26455.0,0.4729945,1,0.0018899441,2,0,0.025531916
2025-11-26 09:55:00,WIPRO,243.8,0.4729945,1,0.0014355183,0,2,0.87234044
2025-11-26 09:45:00,COALINDIA,377.3,0.4729945,1,0.0030480623,0,2,0.8978723
2025-11-27 09:30:00,HEROMOTOCO,6149.0,0.4729945,0,0.00016260147,0,2,0.79574466
2025-11-27 09:55:00,TECHM,1506.0,0.5327511,1,0.0058432817,0,1,0.6595745
2025-11-28 09:55:00,POWERGRID,270.0,0.4729945,1,0.0037037134,0,2,0.8212766
2025-11-28 09:55:00,BAJFINANCE,1038.0,0.4729945,0,-0.0027938485,0,2,0.8212766
2025-12-01 08:10:00,SHREECEM,26395.0,0.4729945,1,0.0013259649,0,2,0.8148936
2025-12-01 08:10:00,BAJFINANCE,1024.5,0.4729945,0,-0.0038067698,0,2,0.8148936
2025-12-02 09:30:00,RELIANCE,1545.5,0.4729945,1,0.001294136,0,2,0.7510638
2025-12-02 09:15:00,HEROMOTOCO,6271.0,0.4729945,0,7.9751015e-05,0,2,0.76382977
2025-12-03 09:50:00,COALINDIA,375.15,0.48881614,0,-0.0007996559,0,2,0.8978723
2025-12-03 09:55:00,APOLLOHOSP,7180.0,0.4729945,0,-0.0016713142,0,2,0.87234044
2025-12-04 09:50:00,ASIANPAINT,2957.0,0.4729945,1,0.00016903877,0,2,0.9361702
2025-12-04 03:45:00,ADANIENT,2189.0,0.4578564,1,0.0073093176,0,2,0.8787234
2025-12-05 09:50:00,BAJFINANCE,1047.0,0.5327511,0,-0.007640898,1,0,0.33510637
2025-12-05 09:25:00,DRREDDY,1272.0,0.5045181,1,0.0014151335,1,0,0.20744681
2025-12-08 06:35:00,ITC,396.2,0.49423394,1,0.0010095835,0,2,0.7319149
2025-12-08 08:10:00,GRASIM,2734.3,0.5045181,1,0.0004388094,1,0,0.15638298
2025-12-09 09:55:00,KOTAKBANK,426.4,0.48881614,1,0.004455924,0,2,0.7893617
2025-12-09 09:40:00,SBILIFE,2006.0,0.48881614,0,-0.0019441843,0,2,0.7829787
2025-12-10 05:40:00,HDFCBANK,993.2,0.49423394,0,-0.0022150874,0,0,0.32553193
2025-12-10 08:55:00,LT,3989.9,0.48881614,0,-0.00077694654,1,0,0.16914894
2025-12-11 09:20:00,TITAN,3846.0,0.48881614,1,0.00054609776,0,2,0.7574468
2025-12-11 09:15:00,SBIN,960.75,0.5327511,1,0.0026541948,1,0,0.25212768
2025-12-12 09:40:00,ICICIBANK,1366.1,0.4578564,0,0.0,0,2,0.86595744
2025-12-12 08:45:00,KOTAKBANK,436.3,0.5327511,1,0.00022923946,1,2,0.77340424
2025-12-15 09:20:00,EICHERMOT,7117.0,0.48881614,1,0.00035130978,0,2,0.8531915
2025-12-15 09:35:00,WIPRO,254.8,0.4729945,1,0.0013736486,0,2,0.8531915
2025-12-16 09:05:00,SUNPHARMA,1784.0,0.49423394,1,0.00039231777,1,0,0.16276596
2025-12-16 09:45:00,ADANIENT,2245.0,0.49423394,1,0.00035631657,1,1,0.4648936
2025-12-17 09:30:00,ADANIPORTS,1486.1,0.4578564,0,-0.00020182133,0,2,0.84042555
2025-12-17 09:30:00,ICICIBANK,1351.9,0.4578564,0,-0.00044381618,0,2,0.84042555
2025-12-18 09:45:00,HCLTECH,1661.1,0.46325168,1,0.0041538477,0,2,0.8978723
2025-12-18 09:40:00,HCLTECH,1661.6,0.4729945,1,0.00084257126,0,2,0.8978723
2025-12-19 09:25:00,NTPC,318.65,0.48881614,1,0.00392282,0,2,0.84042555
2025-12-19 09:50:00,NESTLEIND,1244.9,0.4729945,1,0.0012049675,0,2,0.87234044
2025-12-22 09:50:00,INDUSINDBK,855.75,0.5327511,1,0.0014606714,1,0,0.2968085
2025-12-22 07:35:00,SHREECEM,25685.0,0.5327511,1,0.0005840063,1,0,0.25851065
2025-12-23 09:50:00,BAJAJ-AUTO,9080.0,0.5327511,1,0.004130006,1,0,0.22021277
2025-12-23 08:55:00,ASIANPAINT,2815.9,0.4578564,0,-0.0036222935,0,2,0.90425533
2025-12-24 06:35:00,ADANIPORTS,1506.3,0.48881614,0,-6.645918e-05,0,2,0.76382977
2025-12-24 09:50:00,ONGC,228.4,0.4729945,1,0.00021886826,0,2,0.79574466
2025-12-26 09:25:00,HINDALCO,871.35,0.4729945,1,0.0033855438,0,2,0.7382979
2025-12-26 09:50:00,HEROMOTOCO,5636.0,0.4729945,0,-0.00088715553,0,2,0.84042555
2025-12-29 03:45:00,TITAN,3994.9,0.45294726,1,0.0012265444,0,2,0.84042555
2025-12-29 09:15:00,DIVISLAB,6397.0,0.48881614,0,-0.0007815957,0,0,0.35744682
2025-12-30 08:35:00,GRASIM,2848.4,0.48881614,0,-0.00021058321,0,2,0.9361702
2025-12-30 09:45:00,UPL,786.7,0.48881614,1,0.00076270103,0,2,0.8595745
2025-12-31 09:55:00,EICHERMOT,7314.0,0.4729945,0,-0.0024610162,0,2,0.8148936
2025-12-31 09:55:00,ITC,394.45,0.5045181,0,-0.03714037,0,0,0.41489363
2026-01-02 09:10:00,BRITANNIA,5975.0,0.48881614,1,0.00066947937,0,2,0.8148936
2026-01-02 09:55:00,BAJAJFINSV,2039.5,0.4729945,0,-0.0022554398,0,2,0.9425532
2026-01-02 09:55:00,MARUTI,16970.0,0.4729945,1,0.005303502,0,2,0.9425532
2026-01-02 09:40:00,HINDALCO,925.35,0.49423394,1,0.0012427568,0,2,0.87234044
2026-01-02 09:05:00,TECHM,1608.0,0.5327511,1,0.0020523071,1,0,0.25212768
2026-01-05 08:20:00,TCS,3227.5,0.4729945,0,-0.00055772066,0,2,0.7510638
2026-01-05 09:10:00,EICHERMOT,7492.5,0.4729945,1,0.000800848,0,2,0.7446809
2026-01-05 08:20:00,HINDUNILVR,2378.0,0.5045181,0,-0.0020185113,0,0,0.35106382
2026-01-05 08:25:00,COALINDIA,425.9,0.5045181,0,0.0,0,0,0.3638298
2026-01-05 08:35:00,ADANIENT,2278.8,0.4729945,1,0.0016236305,0,0,0.33829787
2026-01-06 08:30:00,NTPC,349.7,0.45294726,1,0.001000762,0,2,0.8212766
2026-01-06 08:25:00,TATASTEEL,186.7,0.49423394,0,-0.0016068816,2,0,0.102127664
2026-01-06 08:35:00,INDUSINDBK,916.0,0.5045181,0,-0.0017467141,1,0,0.26489362
2026-01-06 08:40:00,HDFCBANK,962.95,0.4729945,0,-0.0009865761,1,1,0.4393617
2026-01-06 08:30:00,ULTRACEMCO,12200.0,0.4729945,0,-0.0016393661,1,0,0.2712766
2026-01-07 09:45:00,EICHERMOT,7576.0,0.4729945,1,0.00085794926,0,2,0.95531917
2026-01-07 09:50:00,HDFCLIFE,771.8,0.49423394,0,-0.011337161,0,2,0.90425533
2026-01-07 09:40:00,EICHERMOT,7582.0,0.49423394,0,-0.00039565563,0,2,0.9361702
2026-01-08 09:00:00,HDFCBANK,949.9,0.4729945,0,-0.00084227324,0,2,0.7574468
2026-01-08 09:25:00,SBILIFE,2084.3,0.4578564,0,-0.0004797578,0,2,0.8914894
2026-01-08 06:15:00,HCLTECH,1646.7,0.48881614,0,-0.0009109378,1,0,0.20106383
2026-01-08 06:20:00,WIPRO,258.35,0.5045181,0,-0.0015482903,1,0,0.20106383
2026-01-08 06:30:00,KOTAKBANK,424.2,0.5045181,1,0.001885891,1,1,0.38191488
2026-01-09 08:15:00,SBIN,998.1,0.5327511,1,0.00030064583,1,0,0.24574469
2026-01-09 09:50:00,ONGC,228.55,0.4729945,0,-0.004375398,0,2,0.83404255
2026-01-09 09:55:00,APOLLOHOSP,7255.0,0.46325168,0,-0.018883526,0,2,0.8468085
2026-01-13 09:35:00,ADANIENT,2162.0,0.4729945,0,-0.0022663474,0,2,0.95531917
2026-01-13 09:45:00,WIPRO,257.5,0.4729945,0,-0.0069903135,0,2,0.95531917
2026-01-13 09:45:00,TATASTEEL,182.5,0.4729945,0,-0.00027400255,0,2,0.95531917
2026-01-13 09:40:00,TITAN,4238.0,0.5045181,0,-0.0010617971,1,2,0.81808513
2026-01-14 09:15:00,ITC,328.05,0.49423394,0,-0.0006096363,0,2,0.83404255
2026-01-14 09:40:00,M&M,3650.0,0.4729945,0,-0.0009589195,0,2,0.8595745
2026-01-14 09:15:00,RELIANCE,1461.2,0.4729945,0,-0.00027370453,0,2,0.83404255
2026-01-14 04:35:00,NESTLEIND,1324.5,0.4729945,0,-0.0041525364,0,2,0.8212766
2026-01-14 04:40:00,NESTLEIND,1324.4,0.4578564,0,-0.0045303702,0,2,0.7893617
2026-01-16 09:50:00,HINDUNILVR,2361.0,0.49423394,1,0.01266408,0,2,0.8595745
2026-01-16 09:45:00,ULTRACEMCO,12385.0,0.48881614,0,-0.005006075,0,2,0.87234044
2026-01-16 09:50:00,HCLTECH,1698.7,0.48881614,0,-0.0020014644,0,2,0.8595745
2026-01-16 09:35:00,M&M,3657.1,0.5327511,1,0.00038278103,1,0,0.32234043
2026-01-16 09:45:00,COALINDIA,431.05,0.4729945,0,0.0,0,2,0.87234044
2026-01-19 03:45:00,COALINDIA,431.05,0.4729945,0,-0.0008119345,0,2,0.84042555
2026-01-19 03:45:00,ASIANPAINT,2757.0,0.45294726,1,0.0032280684,0,2,0.84042555
2026-01-19 08:30:00,UPL,789.95,0.48881614,0,-0.0009494424,0,1,0.6851064
2026-01-19 08:25:00,SHREECEM,27595.0,0.48881614,0,-0.0007247925,0,0,0.49148938
2026-01-19 09:35:00,BRITANNIA,5942.5,0.48881614,0,-0.0011779666,1,1,0.5223404
2026-01-20 06:50:00,AXISBANK,1305.1,0.49423394,0,-0.00061291456,0,2,0.7319149
2026-01-20 09:35:00,ULTRACEMCO,12100.0,0.5045181,0,-0.0066115856,2,0,0.006382979
2026-01-20 09:10:00,BHARTIARTL,2008.4,0.5045181,0,-0.0021908283,1,0,0.24574469
2026-01-21 07:40:00,EICHERMOT,7112.5,0.4578564,1,0.003163457,0,2,0.95531917
2026-01-21 09:20:00,SBIN,1028.95,0.44609407,0,-0.00019431114,0,2,0.8276596
2026-01-21 09:10:00,CIPLA,1369.8,0.4578564,0,0.00014591217,0,2,0.7893617
2026-01-21 05:35:00,ASIANPAINT,2665.3,0.45294726,1,0.0012005568,0,2,0.71276593
2026-01-21 07:40:00,BAJAJFINSV,1965.3,0.4729945,0,0.00025439262,0,1,0.7553192
2026-01-22 09:25:00,TITAN,4010.9,0.4729945,1,0.00231874,0,2,0.9361702
2026-01-22 09:35:00,DIVISLAB,6068.5,0.4729945,1,0.0017302036,0,2,0.8914894
2026-01-22 08:45:00,HCLTECH,1692.4,0.5327511,1,0.005613327,0,0,0.38297874
2026-01-22 09:05:00,INDUSINDBK,901.3,0.4578564,0,-0.0038278103,0,2,0.80212766
2026-01-22 09:35:00,BRITANNIA,5927.5,0.5045181,1,0.0016026497,1,0,0.34148937
2026-01-23 08:00:00,ADANIPORTS,1337.7,0.44609407,0,-0.005382359,2,0,0.006382979
2026-01-27 09:30:00,ONGC,242.3,0.4578564,0,0.0,0,2,0.95531917
2026-01-27 09:35:00,DRREDDY,1240.4,0.4729945,0,-0.00032252073,0,2,0.94893616
2026-01-27 09:50:00,LT,3789.0,0.46325168,1,0.0070466995,0,2,0.9425532
2026-01-27 03:45:00,MARUTI,15288.0,0.4578564,0,-0.010792792,2,0,0.063829795
2026-01-27 09:35:00,UPL,713.9,0.49423394,1,0.008054376,2,2,0.6489362
2026-01-28 09:45:00,BRITANNIA,5749.0,0.48881614,0,-0.005740106,0,2,0.95531917
2026-01-28 09:40:00,RELIANCE,1396.1,0.4729945,1,0.0017191172,0,2,0.96170217
2026-01-28 09:45:00,AXISBANK,1318.8,0.5045181,0,-0.0026539564,0,2,0.95531917
2026-01-28 09:10:00,INDUSINDBK,896.5,0.4729945,1,0.0039041042,0,2,0.80212766
2026-01-28 08:15:00,BRITANNIA,5752.0,0.4729945,1,0.00026082993,0,2,0.7446809
